sku	fnsku	asin	product-name	condition	your-price	mfn-listing-exists	mfn-fulfillable-quantity	afn-listing-exists	afn-warehouse-quantity	afn-fulfillable-quantity	afn-unsellable-quantity	afn-reserved-quantity	afn-total-quantity	per-unit-volume	afn-inbound-working-quantity	afn-inbound-shipped-quantity	afn-inbound-receiving-quantity	afn-researching-quantity	afn-reserved-future-supply	afn-future-supply-buyable
4D-3WX7-KVRF	X003SA2KFX	B0084NNYGM	LITTLE GIANT Steel Small Animal Feeder with Lid - Pet Lodge - Small Animal Feed Box, Hold Several Days Worth of Feed, Great for Rabbits, Ferrets and Other Small Animals (7 Inch) (Item No. AF7ML)	New	16.99	No		Yes	40	0	0	40	40	0.17	0	0	0	0	0	0
4D-QH0Z-IN2W	X00423T15R	B0001KOCHG	Always Ultra Thin Long Super Pads, 20-Count	New	8.00	No		Yes	19	18	0	1	19	0.06	0	0	0	0	0	0
4I-1CO7-YVEW	X003Y4KXHZ	B01LYCI7E3	2-Pack Summit Mosquito Dunks	New	23.99	No		Yes	0	0	0	0	32	0.06	32	0	0	0	0	0
4J-12PT-LPFB	X0040FGE89	B00GD45TO4	Equus Magnificus, Inc.-German Horse Muffin All Natural Horse Treats 6 Pound	New	33.00	No		Yes	77	19	0	58	92	0.32	0	0	15	0	0	0
4K-10WZ-FIBC	X003ZS24WR	B0013F2IHO	Calcium with Vitamins from Rep Cal	New	11.63	No		Yes	130	114	0	15	134	0.01	0	0	4	1	0	0
4R-F0CV-Y9U7	X003YFSSQ7	B07CRHCQZ2	Fruitables Baked Dog Treats Pumpkin & Banana Flavor (2 Pack) 7 oz Each	New	7.00	No		Yes	0	0	0	0	0	0.09	0	0	0	0	0	0
4S-297N-DPSY	X003YVW1RN	B0BLXXY7N3	Weruva Grain Free Cats in The Kitchen Canned Cat Food 10 Flavor Variety Bundle, 3.2 Ounces Each (10 CANS Total)	New	22.09	No		Yes	1	0	0	0	1	0.1	0	0	0	1	0	0
4S-IG60-WH8V	X0046VES8P	B07B5T33M4	3.5# Small Breed Red Meat Blend	New	34.99	No		Yes	0	0	0	0	0	0.19	0	0	0	0	0	0
4S-M5J9-J5YA	X0045265WR	B07SD3NTNH	Vedco Swimmer's Ear Astringent for Dogs 4oz.	New	9.90	No		Yes	38	33	0	4	39	0.01	0	0	1	1	0	0
4T-EAYG-LPRK	X00473QMQD	B071L8GB45	Liqui Moly 2020 Motor Oil Saver - 300 ml	New	22.00	No		Yes	0	0	0	0	0	0.02	0	0	0	0	0	0
4T-TP45-W0CI	X0043HOYAJ	B0CB71HRGG	Combat Large + Small Roaches Roach Killing Bait Stations, 12 Count	New	9.99	No		Yes	0	0	0	0	0	0.03	0	0	0	0	0	0
4W-UEWN-4M5A	X0046LAIYN	B0BVXRCW4N	Lysol All Purpose Cleaner with Bleach, 32 Ounce (Pack of 2)	New	22.50	No		Yes	533	531	0	1	569	0.28	0	0	36	1	0	0
4Z-CWCK-SCC0	X003TQUFM1	B00HSUUYG0	Nizoral A-D Shampoo, 1%, 7oz	New	15.88	No		Yes	0	0	0	0	0	0.08	0	0	0	0	0	0
4Z-TWIC-HRZZ	X003ZXKYFB	B09LJ2RBH4	Dove Men Body Wash Clean Comfort 1 Liter (33.8 Oz) - Pack of 2	New	28.99	No		Yes	0	0	0	0	0	0.13	0	0	0	0	0	0
4Z-UWN0-U47W	X0045OHR5J	B0BNW5V1TV	Dr. Marty Nature's Feast Essential Wellness Poultry Dry Cat Food 12 oz	New	44.99	No		Yes	0	0	0	0	120	0.16	0	120	0	0	0	0
52-2WIJ-9CEI	X003Z6Y4D1	B073PG25CM	Gilmour Continuous Plastic Salt Water Nozzle	New	10.99	No		Yes	0	0	0	0	0	0.05	0	0	0	0	0	0
54-IKXW-1FVF	X00452E2JF	B01J916O9G	Dechra Trizchlor 4 Wipes for Dogs & Cats 50 Ct	New	20.99	No		Yes	56	0	0	56	69	0.03	0	0	13	0	0	0
54-X7PV-IJAL	X0041X7US3	B00E8GL2UY	ANIMED VIA-Calm 5 lb Pail 90452 Pail 90452…	New	47.99	No		Yes	0	0	0	0	0	0.21	0	0	0	0	0	0
55-WKSQ-6FB6	X0041XAZFD	B00U4F1FO6	Marshall Bandits Ferret Treat, 3-Ounce, Chicken (Pack of 4)	New	18.50	No		Yes	4	4	0	0	4	0.07	0	0	0	0	0	0
58-VT0E-2L4B	X0041ITUSL	B015KNVDJI	Zignature Kangaroo Canned Dog Food Formula 12/13oz	Unknown					8	0	0	8	8	0.27	0	0	0	0	0	0
59-NGA3-6AM2	X0044NY371	B07CR76MLY	Finish Dishwasher Detergent Salt, 2 KG	New	24.99	No		Yes	0	0	0	0	0	0.1	0	0	0	0	0	0
5B-JMVX-BVJS	X0041E0RRN	B07C1ML943	OptixCare Pet Eye Lube Plus + Hyaluron 20g for Dog Cat Horses	New	15.38	No		Yes	3	0	0	3	4	0	0	0	1	0	0	0
5C-PFDN-HV41	X0042T89AJ	B077S5VLZX	AtopiCream HC Leave-in 1% Hydrocortisone Conditioner Moisturizer for Dogs with Dry, Itchy Skin and Allergies, Pet Itch Relief, 8 oz	New	26.64	No		Yes	0	0	0	0	0	0.02	0	0	0	0	0	0
5C-VXKL-H6DN	X0040BE8OP	B01DMY6SPG	Redbarn Filled Dog Bones | Natural Long-Lasting Dental Treats; Suitable for Aggressive Chewers | Large (6") - 5 Bones (Peanut Butter)	New	38.50	No		Yes	46	44	0	1	46	0.31	0	0	0	1	0	0
5E-VMM2-E1Z3	X0041X2I4T	B092SYVHRQ	VL Goldenfeast Madagascar Blend, 3 lb Bag	New	24.99	No		Yes	182	173	0	8	183	0.19	0	0	1	1	0	0
5F-TDTD-ZU5M	X0045E7SSZ	B001RYOOUK	L'Oréal Paris Kids Extra Gentle 2in1 Shampoo - Very Berry Strawberry (250ml)	New	13.99	No		Yes	0	0	0	0	0	0.03	0	0	0	0	0	0
5F-VPKG-VEA4	X0043RDDNX	B07G3M19BC	Open Farm, Rustic Stew Wild-Caught Salmon Recipe Wet Dog Food, 12.5 Ounce, 12 Pack	New	50.99	No		Yes	1	0	0	1	1	0.25	0	0	0	0	0	0
5G-9QOX-YMLW	X0044F0ZKD	B09RJKRMZ4	Vet One NDC 13985-447-16	New	31.69	No		Yes	7	3	0	4	48	0.02	0	40	1	0	0	0
5I-47OI-SZ45	X0041WTTVF	B004W35X1M	AniMed Methenamine Pure Multi-Species Pet Supplement, 16-Ounce	New	28.99	No		Yes	26	25	0	1	26	0.09	0	0	0	0	0	0
5I-78OO-X5AT	X0043HOZUN	B07BP86BKK	Quaker Old Fashioned Oatmeal, Breakfast Cereal, 42 Oz., (2 Canisters)_AB	New	23.00	No		Yes	0	0	0	0	0	0.3	0	0	0	0	0	0
5I-DZP0-JDZO	X004511EZL	B084DCRTDK	ATTITUDE Disposable Diapers for Sensitive Skin, Non-Toxic, Hypoallergenic, Chlorine-Free, Dye-Free & Lotion-Free Biodegradable Baby Diapers, Plain White (Unprinted), Size 0 (Up to 11 lbs), 28 Count	New	27.99	No		Yes	24	24	0	0	24	0.23	0	0	0	0	0	0
5K-M3PM-KBGS	X0045YR6GT	B08G9QXPG3	Pet Greens 4 Pack Cat Grass Garden Wheatgrass self Grow and Medley Oat, Rye and Barley, 2 of Each 3oz Package	New	26.99	No		Yes	0	0	0	0	0	0.06	0	0	0	0	1	0
5K-P8TN-WT9W	X003ZFY11R	B00G4EKR54	Johnson & Johnson Baby Creamy Oil, Aloe Vera & Vitamin E, 8 fl oz (4-Pack)	New	30.20	No		Yes	0	0	0	0	78	0.11	78	0	0	0	0	0
5K-XVQP-FGDP	X0046W64P9	B0002DJDYY	Pet Tabs Original Formula Vitamin Supplement, 180 Count	New	50.20	No		Yes	0	0	0	0	9	0.04	0	9	0	0	0	0
5M-JZF3-6C6S	X00467VORH	B07G9P3LRR	Redbarn All-Natural Bully Slims Beef Esophagus Chew Treats - Premium Grain-Free High Protein Low Fat Rawhide Alternative with No Artifical Ingredients - 4.7 oz Bag	New	24.69	No		Yes	0	0	0	0	0	0.06	0	0	0	0	0	0
5M-NE40-DTGY	X00462GS3H	B07GNT8WCV	Motul Gear 300 75W90 Synthetic Transmission and Differential Fluid - Liter - 2 Pack	New	49.99	No		Yes	0	0	0	0	42	0.14	42	0	0	0	0	0
5N-FGNN-2P4H	X00457KK0F	B07ZJV4PBN	Kaytee Apple Orchard Sticks 10pk	New	14.99	No		Yes	2	2	0	0	2	0.14	0	0	0	0	0	0
5N-YZ9X-ZK1S	X003UJVML5	B01EX4UOWM	Light Grey Celtic coarse sea salt, 1 lb. bag - Pack of 2	New	21.98	No		Yes	12	0	0	6	21	0.14	0	0	9	6	0	0
5O-72EC-H8H7	X0045OIVVN	B0CW25PLV9	BADLANDS RANCH by Katherine Heigl- Superfood Bite, Freeze-Dried Raw Dog Treats - Protein Rich, Train & Reward, Traceable Single Ingredient (Beef Liver)	New	26.99	No		Yes	0	0	0	0	0	0.09	0	0	0	0	0	0
5O-B03A-XGQR	X0046090RF	B01A5TJP06	Greenies Pill Pockets Treats for Dogs Capsule Pouch, Chicken Flavor, 15.8-Ounce Per Pack (3 Pack)	New	59.99	No		Yes	0	0	0	0	0	0.3	0	0	0	0	0	0
5O-TK2T-QXPY	X0045MFAYB	B00D365E4A	Vaseline Healthy Hands and Stronger Nails Hand Cream 75ml Pack of 3	New	15.99	No		Yes	0	0	0	0	0	0.05	0	0	0	0	0	0
5S-DAYT-4YPY	X0046RIG7N	B01MF4UOV7	Zoo Med Aquatic Frog and Tadpole Food, 12 Ounces Each, Made in The USA (3 Pack - 12 Ounces)	New	31.02	No		Yes	0	0	0	0	0	0.14	0	0	0	0	0	0
5T-9STS-I656	X0044DX6XX	B005B0OHDA	Virbac Vetasyl Fiber Capsules 500 mg, 100 ct	New	39.99	No		Yes	0	0	0	0	0	0.01	0	0	0	0	0	0
5T-CLSD-FFTL	X0044LKHJV	B07SQGL56S	Bactine MAX First Aid Spray - Pain Relief Cleansing Spray with 4% Lidocaine - Numbing Lidocaine Spray Kills 99.9% of Germs - Pain + Itch Relief for Minor Cuts, Burns & Bug Bites - 5oz, 2 Pack	New	11.00	No		Yes	0	0	0	0	0	0.1	0	0	0	0	0	0
5U-MQIQ-F2PQ	X0044DX73R	B001HNPW2A	Vet Plus Probiocin Pet Digestive Gel, 15gm	New	24.99	No		Yes	0	0	0	0	0	0	0	0	0	0	0	0
5V-8GF1-J0WF	X003X2A5I5	B07NVX453K	Spice Body Wash for Men Moisturize with Shea Butter 16 fl oz. (Pack of 2)	New	18.99	No		Yes	0	0	0	0	0	0.06	0	0	0	0	0	0
5V-TUIC-Y0KY	X003WLPX39	B004XMXPBM	AniMed Vitamin E Powder 5# 1250 IU/OZ	New	44.99	No		Yes	0	0	0	0	72	0.21	0	0	72	0	0	0
5X-OJUS-19DT	X003YYXUDT	B07XNZ3DXQ	Red Sea Fish Pharm ARE22231 Aiptasia-X Eliminator Kit for Aquarium, 2oz/60ml	New	19.45	No		Yes	1	0	0	0	61	0.01	0	60	0	1	0	0
5Y-9CCD-3LL4	X003YFYSP7	B07L632N49	Probios Vet Plus Dispersible Digestive Powder, 240gm	New	20.80	No		Yes	14	12	0	2	36	0.03	0	22	0	0	0	0
5Y-RBX7-SQ5K	X0040BE575	B07WSGCFKD	Redbarn All-Natural Air Dried Beef Training Treats for Puppies & Dogs – Grain-Free Single Protein Rewards Made in USA for Small, Medium, & Large Breeds - 8 oz Resealable Bag	New	11.30	No		Yes	28	22	0	6	28	0.06	0	0	0	0	0	0
5Z-BQ6F-FU74	X0040BE5SJ	B00008DFOG	Redbarn All-Natural Premium Rolled Dog Food, Beef Recipe - Soft Semi-Moist Wet Formula for High Protein Diet, Training Rewards, & Treat Pill Concealer - 4 lb. (1 Count)	New	19.99	No		Yes	34	28	0	6	114	0.08	0	64	16	0	0	0
60-1XM4-W3R6	X0042CDL09	B00547SMH2	Fruitables Pumpkin & Blueberry Crunchy Dog Treats, 7oz Pouch (Pack of 6)	New	21.99	No		Yes	0	0	0	0	0	0.33	0	0	0	0	0	0
62-PTPP-PI5O	X0045CE9CP	B0BWWZRDX9	Dr. Marty Nature's Blend Sensitivity Select Freeze-Dried Raw Dry Dog Food 16 oz	New	42.90	No		Yes	43	41	0	2	163	0.19	0	120	0	0	0	0
64-FLIO-ZP1K	X00462GSD7	B01BSMMJ2A	Liqui Moly Long-Life Grease + MoS2 | 100 g | Lithium Fat | SKU: 2003	New	11.45	No		Yes	10	0	0	10	10	0.01	0	0	0	0	0	0
64-I42H-SAGU	X003RRHFIT	B0718WB2TT	Lambert Kay Fresh 'N Clean Scented Shampoo Professional Dog and Cat Grooming 18 oz Ready Use	New	16.50	No		Yes	86	86	0	0	86	0.07	0	0	0	0	0	0
66-NMUW-LHO0	X0041WTT3X	B0031TP6GK	AniMed Shed-Med Premium Dog Supplement - Natural Ingredients for Reduced Shedding and Improved Skin and Coat Health, Skin and Coat Supplement for Dogs 32 oz	New	24.08	No		Yes	0	0	0	0	6	0.06	0	0	6	0	0	0
67-71GN-ZL5I	X0045O4TI7	B015HU2HF8	(2 Pack) Zoo Med Reptisun 10.0 Uvb Mini Compact Fluorescent	New	29.99	No		Yes	0	0	0	0	60	0.08	0	60	0	0	0	0
6B-VW1L-11KQ	X0047IPEJT	B07P1DQVJ6	PureSpa SpaPure pH Up (1 lb), 2 pack	New	18.99	No		Yes	0	0	0	0	0	0.09	0	0	0	0	0	0
6C-5216-1GNB	X00457L6WV	B001CS6HH4	Fiebing's Yellow Saddle Soap for Leather (3.5 oz Tin) - Leather Cleaner & Conditioner to Soften, Protect & Restore Leathercraft - Leather Soap for Car Seat, Couch, Shoe, Purse, Boot, Bag, & Saddles	New	10.99	No		Yes	0	0	0	0	0	0.01	0	0	0	0	0	0
6C-WOUS-IY16	X003YKUM3J	B071PFDPQM	Lysol Fresh Cling Toilet Bowl Cleaner, Forest Rain Scent, 24 Ounces (Pack of 4)	New	25.99	No		Yes	0	0	0	0	0	0.28	0	0	0	0	0	0
6C-YULJ-KFHE	X0047R46R1	B0002DJ5T2	Prevue Pet Products BPV1218 2-Pack Winged Bird Feeding Cage Plastic Cup, Large, Colors Vary	New	11.22	No		Yes	0	0	0	0	0	0.04	0	0	0	0	0	0
6E-CJVG-YFRG	X00449V9TF	B00E4GADNA	TERRO 2-Pack Fruit Fly Trap	New	12.99	No		Yes	0	0	0	0	0	0.02	0	0	0	0	0	0
6F-0HYX-RRXS	X003YJX4F3	B01CKFOMAQ	Speed Stick Anti-Perspirant Deodorant Power Clear Gel 3 oz (Packs of 3)	New	13.50	No		Yes	0	0	0	0	0	0.06	0	0	0	0	0	0
6F-H5WV-UKFC	X0041XD13L	B06XX2CX57	Happy Hen (Case of 6) Treats 7.5 oz. Square-Mealworm and Peanut, 4.25" by 4.25" by 1.25"	New	29.90	No		Yes	25	25	0	0	25	0.13	0	0	0	0	0	0
6J-2DJE-KRRP	X0046RUPC7	B07KWN75T8	Friskies Party Mix (2 Pack/20 Oz Net Wt 40 Oz)	New	27.99	No		Yes	0	0	0	0	0	0.16	0	0	0	0	0	0
6M-HTME-C1S2	X0041WTUV9	B06XY7YP3Z	Durvet Healthy Flock Poultry Durastat	New	13.99	No		Yes	0	0	0	0	0	0.01	0	0	0	0	0	0
6M-U8H7-TRG4	X003WLPX25	B00LFNH69E	ANIMED Powder 99.9-Percent Ammonium Chloride for Horses Dogs Cats Cows Sheep and Goats, 2.5-Pound…	New	25.99	No		Yes	0	0	0	0	0	0.09	0	0	0	0	0	0
6M-ZGFE-KKNT	X0043DXGX9	B0BB4PJF5K	Dr. Marty Nature's Blend Freeze-Dried Raw Dog Food 48 oz (3 Bags x 16 oz)	New	99.99	No		Yes	84	73	0	6	204	0.45	0	120	0	5	0	0
6O-JW5J-FM8V	X00460W4N7	B0017RJEQQ	Loving Pets, Corp. Rawhide Compressed Bone 8.5in	New	7.15	No		Yes	38	33	0	5	38	0.02	0	0	0	0	0	0
6S-C08H-ME8Z	X00462OHS5	B001NFC1BM	Liqui Moly 20010 85W-90 GL-5 High Pressure Gear Oil - 1 L	New	21.99	No		Yes	27	11	0	16	131	0.07	104	0	0	0	0	0
6U-TBHI-SR9F	X0044LD3QZ	B0002ASS0W	Pet-Ag Bene-Bac Plus Pet Gel - 15 g Syringe - FOS & Probiotics for Dogs, Cats, Exotic & Wildlife Mammals	New	22.99	No		Yes	2	0	0	1	25	0.03	0	0	23	1	0	0
6W-636U-XYD8	X0042DRHLH	B07ZBLHTJ1	GeriCare Milk of Magnesia, Magnesium Hydroxide 1200mg, Saline Laxative, 16 Fl Oz (Pack of 1)	New	8.53	No		Yes	8	0	0	2	8	0.03	0	0	0	6	0	0
6X-MCAP-3ITO	X00457AZP5	B07D3QQJK5	All Purpose Animal Nu-Stock Ointment Stops Itching Immediately, 12 Oz. tube	New	25.65	No		Yes	180	9	0	171	180	0.02	0	0	0	0	0	0
6Z-TFO7-DSW0	X0046WEGK9	B004M5MGNI	Orvus WA Paste Cleaner - 120oz.- Horse, Livestock and Dog Shampoo - Quilt, Fine Linen Detergent/Cleaner	New	42.00	No		Yes	0	0	0	0	80	0.24	0	80	0	0	0	0
71-DN5Z-MAZP	X0040QGZWD	B08QW3LCDY	Higgins 2 Pack of Sunburst Gourmet Blend Parakeet Food, 2 Pounds Each, with Protein Egg Food	New	19.99	No		Yes	0	0	0	0	0	0.19	0	0	0	0	0	0
71-TA6P-FJQQ	X0046VKEP1	B008158XP0	Dechra EpiKlean Ear Cleanser (8 Oz)	New	18.99	No		Yes	0	0	0	0	80	0.02	0	80	0	0	0	0
71-W11W-NKTT	X0043MOL07	B01MR3FBQN	Sea Breeze Astringent Original Formula, Classic Clean 10 oz by Seabreeze	New	8.00	No		Yes	79	77	0	2	79	0.02	0	0	0	0	0	0
73-4T42-413J	X0042790OZ	B01M12E5XN	Durham's 076694000015 1-Pound Rockhard Water Putty	New	8.50	No		Yes	12	6	0	4	12	0.04	0	0	0	2	0	0
74-HUXK-NJ3D	X00462K4JL	B07B2Q28KR	NUTRO Mini Bites Dog Treats Berry & Yogurt Flavor, 8 oz. Bag	New	20.99	No		Yes	0	0	0	0	0	0.05	0	0	0	0	0	0
75-X66R-5BYV	X0041WP3AB	B0043EELAY	AHC Products Muscle Up Powder for Dogs, 16-Ounce	New	26.99	No		Yes	0	0	0	0	0	0.05	0	0	0	0	0	0
78-1M47-LTP8	X0045QBYRJ	B07L2JZ9SX	Zoo Med Basking Spot Lamps 100 Watt - 4 Total Bulbs (2 Packs with 2 per Pack)	New	36.99	No		Yes	0	0	0	0	0	0.21	0	0	0	0	0	0
7A-3H0D-HCHM	X004515N17	B01MAW3H6M	ATTITUDE Liquid Hand Soap, EWG Verified, Plant and Mineral-Based, Vegan Personal Care Products, Orange Leaves, 473 mL	New	9.99	No		Yes	3	0	0	2	3	0.04	0	0	0	1	0	0
7A-7K49-BBEY	X004576TYV	B006L48D3U	Red Sea Fish Pharm ARE22203 NO3:PO4-X Biological Nitrate and Phosphate control for Aquarium, 500ml/16.9 fl. 0z	New	25.99	No		Yes	0	0	0	0	0	0.05	0	0	0	0	0	0
7B-T8YA-UZZE	X003YA3GKF	B06XVMPT7V	Avon Feeling Fresh Original Roll-On Antiperspirant Deodorant 2.6 fl.oz,Lot of 3	New	9.99	No		Yes	0	0	0	0	0	0.03	0	0	0	0	0	0
7B-YXF4-P07J	X0043JFUN7	B00J5IPH9M	Ziploc Flexible Totes, XL -2 pk	New	23.99	No		Yes	0	0	0	0	0	0.13	0	0	0	0	0	0
7C-DOAM-JTHC	X003ZBZIWH	B00BPFFNFG	Ricola Sugar Free Lemon Mint Herbal Cough Suppressant Throat Drops, 19ct Bag, Pack of 2	New	6.98	No		Yes	0	0	0	0	0	0.02	0	0	0	0	0	0
7C-RFLC-V7FO	X003YVTFZJ	B09WSTBRBN	Bactine MAX Liquid Bandage with Lidocaine - Wound Cleaning Liquid Bandage for Skin - Kills 99% of Germs, Covers, Protects - Skin Glue for Wounds - .30 fl. Ounce	New	5.50	No		Yes	0	0	0	0	0	0.01	0	0	0	0	0	0
7D-HUL7-M9SO	X0044ONV8R	B01LZ7JBKE	(3 Pack) Hikari Usa Tropical Fancy Guppy For Pet Health, 0.77-Ounce Each	New	16.99	No		Yes	0	0	0	0	0	0.02	0	0	0	0	0	0
7D-TM45-S4FP	X00446BIF3	B07SJVR8RB	Supreme Petfoods 3 Pack of Selective Naturals Meadow Loops, 2.8 Ounces each, with Timothy Hay and Thyme	New	15.80	No		Yes	9	0	0	9	10	0.05	0	0	1	0	0	0
7I-GKTI-6FCQ	X00460SGBB	B000HHSBXY	Kaytee Chew-Proof Water Bottle for Pet Hamsters, Gerbils and Rats, 6 oz	New	9.50	No		Yes	14	12	0	2	14	0.05	0	0	0	0	0	0
7I-PO07-WB53	X0046RNUOR	B01MS71H89	Fancy Feast Purina Gourmet Cat Food (2) Flavor Variety Bundle: (1) Filet Mignon with Real Seafood & Shrimp,and (1) Ocean Fish & Salmon and Accents of Garden Greens, 16 Ounces Each	New	17.99	No		Yes	0	0	0	0	0	0.19	0	0	0	0	0	0
7I-QH9R-FXTU	X00423N0I1	B08494GTWC	Cascade Free & Clear Gel Dishwasher Detergent Liquid Gel, Lemon Essence, 60 Fl Oz (Pack of 2)	New	25.99	No		Yes	0	0	0	0	5	0.27	0	0	5	0	0	0
7I-Z7M1-OSMZ	X0047KJMRH	B07CB1KJFS	Pennington Aquagarden , Universal 850 All in One Submersible Pond & Water Pump, Suitable for Fountains, Filters, Waterfalls, Hydroponics & Aquaponics , For Ponds up to 300 Gallons, 850- standard pond	New	79.99	No		Yes	0	0	0	0	0	0.42	0	0	0	0	0	0
7K-CS27-R46F	X0043AJ2UD	B0BL8YT42N	Greenies Bundle Pack Pill Pocket Tablet for Dogs (3 Pack) Flavored Dog Treats (90 Tablets) Bundle Dental Treats	New	25.30	No		Yes	1	0	0	1	1	0.09	0	0	0	0	0	0
7K-TW65-PHM5	X0044NRNMX	B00K8FS5R2	Bosch Finish SGZ9091UC Dishwasher Salt - 2Kg (Package may vary)	New	24.99	No		Yes	0	0	0	0	0	0.09	0	0	0	0	0	0
7L-E844-BJ9L	X0046JNSY7	B018LBPCQ6	Redbarn Grain Free 3lb Dog Food Roll - Chicken (1-Count)	New	20.99	No		Yes	4	0	0	4	41	0.07	0	37	0	0	0	0
7L-HPDN-UVKU	X00460W60D	B0002ARSJO	Nature Zone SNZ59231 Appetite Plus Reptile Concentrated Solution, 2-Ounce	New	10.00	No		Yes	27	24	0	3	27	0.01	0	0	0	0	0	0
7N-4TH4-QC5Z	X003W2ZW0R	B01MDM1CPJ	Sheba Perfect Portions Savory Mixed Grill Entree` Cuts in Gravy (5-2 Pack Trays)	New	13.90	No		Yes	129	83	5	33	129	0.07	0	0	0	8	0	0
7P-LYTA-7JYQ	X00462HHSH	B07BY9MYDX	Nutro Crunchy Treats	New	29.99	No		Yes	0	0	0	0	0	0.12	0	0	0	0	0	0
7R-35KD-7S04	X0043J0OWJ	B00N43YSVC	Crest Complete Multienefit Toothpaste Extra Whitening Plus Scope 8.2 Oz (Pack of 5)	New	25.99	No		Yes	0	0	0	0	0	0.08	0	0	0	0	0	0
7R-HIWE-QGOL	X0047D1PSD	B01IAFFZD8	Mr. Bubble Liquid Bubble Bath, Original 16 oz (Pack of 7)	New	38.03	No		Yes	0	0	0	0	90	0.27	90	0	0	0	0	0
7S-N31D-9WS4	X0045YQVP1	B0785N2Y2S	PE Mysis Flakes Saltwater Fish Food (30g - 1.06 oz)	New	13.99	No		Yes	0	0	0	0	0	0.02	0	0	0	0	0	0
7T-TIJ5-A25V	X004436DRT	B073ZLLZ6Q	Redbarn Bully Slices for Dogs | Highly Palatable, Long-Lasting Natural Dental Treats with Functional Ingredients, 9 oz. (Pack of 3) - Peanut Butter	New	34.90	No		Yes	75	71	0	4	75	0.43	0	0	0	0	0	0
7V-8K4H-9LR9	X003YSOYNZ	B00E4MPWR6	Geratherm Thermometer Oral Mercury Free - Each	New	13.61	No		Yes	0	0	0	0	0	0.01	0	0	0	0	0	0
7V-FGEZ-PFAD	X003YFV35P	B00KMNTYHK	Rooster Booster Vitamins and Electrolytes with Lactobacillus, Natural, 8 oz.	New	14.50	No		Yes	49	1	0	48	49	0.02	0	0	0	0	0	0
7W-3V96-493R	X003WGQB03	B000SWTKV0	Light Grey Celtic Sea Salt 1 Pound Resealable Bag – Additive-Free, Delicious Sea Salt, Perfect for Cooking, Baking and More - Gluten-Free, Non-GMO Verified, Kosher and Paleo-Friendly	New	14.94	No		Yes	4	0	1	2	6	0.04	0	0	2	1	0	0
7W-EZKN-3C5M	X00445XGQX	B099G9HW4S	Vital Essentials Freeze Dried Cat Treats, Minnows 0.5 oz	New	11.98	No		Yes	1	0	0	0	1	0.02	0	0	0	1	0	1
7W-JKCL-T3HD	X004660AR3	B0BVJFX16G	Dr. Marty Nature's Feast Essential Wellness Poultry Dry Cat Food 5.5 oz	New	23.99	No		Yes	0	0	0	0	0	0.08	0	0	0	0	0	0
7W-XRI9-G3GB	X0045QFDBR	B07XQXNN7L	Unrefined Smoked Salmon with Ancient Grains & Superfoods Dry Dog & Puppy Food	New	28.50	No		Yes	24	23	0	1	24	0.29	0	0	0	0	0	0
80-QT1J-TAW1	X0040XFHOD	B00176I3UA	Hikari USA Inc. Ich x - Ich Treatment with More 16oz	New	16.50	No		Yes	446	0	0	430	446	0.04	0	0	0	16	0	0
81-5UJE-LZAZ	X0046W4G27	B07PHJ5QM2	Virbac Keratolux Shampoo 8 oz	New	31.10	No		Yes	0	0	0	0	0	0.01	0	0	0	0	0	0
86-EKB5-ZV00	X0040XF135	B08FVCKQYL	Pet-Ema Feline (6 mL) (3 Pack), Disposable Enema for Rectal Use in Cats by PRN Pharmacal Inc	New	23.99	No		Yes	1	0	0	0	18	0.01	0	17	0	1	0	0
86-FV1M-HOH9	X0046R9U9B	B000HHFA9C	Manna Pro 1000327 Medicated Dewormer, 6-Pounds Positive Pellet Goat, 6 Pound	New	45.99	No		Yes	0	0	0	0	0	0.38	0	0	0	0	0	0
87-UYJV-Z6RQ	X00420TAH9	B0C9FVJ4F3	Brach's Coffee Nips Candies Peg, 3.25 Ounce, Pack of 3	New	13.99	No		Yes	0	0	0	0	72	0.07	72	0	0	0	0	0
8G-AKU1-CSBZ	X0042TP3HL	B01D03CCW2	250Ml, Paraguard Parasite Control	New	13.20	No		Yes	39	19	0	17	40	0.01	0	0	1	3	0	0
8H-42NA-PDB5	X0047605P9	B003NZRX36	Summit Chemical Co. Mosquito Dunks Set of 20	New	24.99	No		Yes	0	0	0	0	117	0.06	117	0	0	0	0	0
8K-J3OX-I4FS	X0046RUQ0N	B00VPSA58I	PURINA Fancy Feast Filet Mignon Flavor with Real Seafood & Shrimp Dry Cat Food, 16 OZ	New	22.99	No		Yes	0	0	0	0	0	0.31	0	0	0	0	0	0
8K-SKDJ-8XN3	X00462K3M9	B00Y9CXYSU	Nutro Crunchy Dog Treats 2 Flavor Variety Bundle: (1) Nutro Crunchy Dog Treats with Real Peanut Butter and (1) Nutro Crunchy Dog Treats with Real Mixed Berries, 10 Ounces Each (2 Bags Total)	New	27.99	No		Yes	0	0	0	0	0	0.08	0	0	0	0	0	0
8L-75W9-W0N2	X0045V0TT3	B0021WRJFE	Oxbow Animal Health Critical Care, Herbivore, Anise Flavor, 454 Gram Bag, 70104	New	48.99	No		Yes	24	0	0	24	24	0.11	0	0	0	0	0	0
8L-IQ3C-UULN	X00467PMXJ	B000HHM5GI	Ear Tag Marking Pen, Black	New	12.40	No		Yes	46	36	0	10	56	0.01	0	10	0	0	0	0
